0	1	2	3	4	5	6	7	8	9	10	11
KDM8	CAPRIN1	TEX2	FANCC	CENPBD1	ZC3H11A	TATDN2	STK38	KBTBD7	RP11-467M13.1	VPS33B	TMEM114
ARHGAP17	NAT10	CSHL1	FANCC	FANCA	REN	BRK1	PIM1	CCDC169	COQ7	ARRDC4	CREBBP
ATP2A1	CAPRIN1	POLG2	TDRD7	DEF8	PPP1R12B	HACL1	KCTD20	VWA8	NPIPP1	C15orf32	NLRC3
KIAA0556	GAS2	BRIP1	ANP32B	PRDM7	LGR6	MRPS25	MTCH1	SERTM1	NTAN1	FURIN	TMEM114
SLC5A11	HIPK3	TBX2	ZNF189	RP11-356C4.2	NFASC	FANCD2OS	TEAD3	EXOSC8	SYT17	FURIN	GLIS2
IL27	CCDC34	METTL2A	GABBR2	GAS8	SLC45A3	FANCD2	CDKN1A	SUGT1P3	PDILT	AC087477.1	EMP2
DCTN5	AC103801.2	CA4	ZNF510	TCF25	CHI3L1	TPRXL	TEAD3	CSNK1A1L	RP11-467M13.1	RHCG	PPL
SH2B1	EIF3M	PPM1E	TMOD1	CENPBD1	ADIPOR1	HRH1	KCNK16	PROSER1	COQ7	POLG	DNASE1
CHP2	LGR4	STRADA	ANKS6	DEF8	RBBP5	VHL	PPARD	TNFSF11	PDXDC1	SLCO3A1	HMOX2
NFATC2IP	LUZP2	CTD-2510F5.6	XPA	TCF25	PLEKHA6	XPC	RNF8	CCDC169	PARN	RP11-82I10.1	SEPT12
SLC5A11	QSER1	ERN1	STX17	TCF25	SOX13	SYN2	TBC1D22B	POSTN	FOPNL	ST8SIA2	VASN
RABEP2	SLC5A12	TUBD1	MRPL50	TCF25	CNTN2	SLC6A11	SRSF3	BRCA2	NOMO3	CHD2	SRL
CHP2	SVIP	PSMC5	DKFZP434H0512	CENPBD1	NFASC	ATP2B2	CLPS	FOXO1	SYT17	ZNF774	SRL
ARHGAP17	ANO5	CSH2	BAAT	FANCA	ZBED6	SLC6A1	BRPF3	FOXO1	RPS15A	AC016251.1	NMRAL1
KIAA0556	ELP4	CSH1	CORO2A	AC133919.6	ATP2B4	COLQ	RNF8	RFXAP	TMC7	MCTP2	HMOX2
SH2B1	WT1	CACNG1	HEMGN	DEF8	UBE2T	FBLN2	ZFAND3	UFM1	UMOD	ANPEP	CARHSP1
CTD-3203P2.2	KIAA1549L	CYB561	XPA	GAS8	KDM5B	BRK1	TULP1	FAM48A	NOMO2	MCTP2	NMRAL1
CD19	ANO3	SCN4A	BAAT	CENPBD1	PRELP	NR2C2	KCTD20	BRCA2	C16orf88	CHD2	METTL22
PLK1	CCDC73	CSH1	GALNT12	TCF25	NFASC	TATDN2	PPIL1	ALG5	TMC5	AP3S2	C16orf71
IL21R	MPPED2	DHX40	ANP32B	AC133919.6	BTG2	LSM3	CCDC167	VWA8	RPS15A	FANCI	FAM86A
XPO6	FBXO3	AC005544.1	MRPL50	FANCA	UBE2T	ZFYVE20	CPNE5	BRCA2	IQCK	IQGAP1	AC012676.1
PALB2	CCDC34	APPBP2	TMOD1	DEF8	MYOG	TSEN2	TBC1D22B	FAM48A	PLA2G10	RHCG	EMP2
TUFM	ANO5	CSHL1	FOXE1	FANCA	OPTC	CAPN7	MAPK14	CCNA1	MYH11	C15orf38-AP3S2	FAM100A
RBBP6	ELP4	APPBP2	KRT8P11	RP11-356C4.2	LGR6	COLQ	CLPS	MRPS31	NPIPP1	ZNF774	CREBBP
APOBR	KIAA1549L	TUBD1	MSANTD3	DEF8	SOX13	WNT7A	KCNK16	SERTM1	PARN	ANPEP	CARHSP1
SULT1A1	CCDC34	RP11-15E18.4	CDC14B	AC133919.6	LRRN2	CAND2	MAPK13	N4BP2L1	MYH11	GABARAPL3	TRAP1
CD19	FANCF	USP32	XPA	SPIRE2	MFSD4	MKRN2	C6orf89	RGCC	ARL6IP1	FAM174B	EMP2
SLC5A11	MUC15	LRRC37A3	TMEFF1	PRDM7	DSTYK	FANCD2	FANCE	FAM48A	PLA2G10	POLG	GLIS2
NSMCE1	FSHB	CD79B	BAAT	FANCA	TMEM81	C3orf20	KCNK17	LHFP	NPIP	AC016251.1	NMRAL1
ZKSCAN2	DCDC5	RGS9	NANS	SPIRE2	SYT2	CHCHD4	KCTD20	BRCA2	MKL2	ZNF710	NMRAL1
ZKSCAN2	AC132216.1	CSH2	MSANTD3-TMEFF1	DEF8	SLC45A3	MKRN2	RPL10A	STARD13	RP11-1212A22.2	IDH2	AC012676.1
XPO6	CSTF3	RAD51C	TDRD7	DEF8	DSTYK	C3orf20	SLC26A8	RFXAP	TMC7	FANCI	AC012676.1
DCTN5	KIAA1549L	ICAM2	SEC61B	AC133919.6	CHI3L1	BTD	MDGA1	DGKH	IQCK	RP11-697E2.6	PAM16
ZKSCAN2	ARL14EP	CD79B	SEC61B	SPIRE2	MDM4	TAMM41	COX6A1P2	VWA8	PLA2G10	NR2F2	C16orf96
ATP2A1	AC132216.1	TBX2	TMOD1	SPIRE2	AC119673.1	HDAC11	FKBP5	KL	ITPRIPL2	MESP1	CARHSP1
KIAA0556	C11orf91	AC005544.1	MURC	MC1R	TMEM81	TSEN2	RAB44	ALG5	C16orf45	AC016251.1	MGRN1
NUPR1	FANCF	TBX4	ZNF782	RP11-356C4.2	GOLT1A	ATG7	RNF8	NBEA	PLA2G10	PRC1	UBN1
RBBP6	TCP11L1	AC005544.1	ZNF367	FANCA	ZC3H11A	SEC13	CLPSL2	UFM1	NPIPP1	RP11-82I10.1	CORO7-PAM16
GTF3C1	SLC5A12	HEATR6	HABP4	MC1R	ETNK2	C3orf20	COX6A1P2	RFXAP	RRN3	BLM	ADCY9
KIAA0556	ANO3	C17orf72	FOXE1	FANCA	KLHDC8A	PPARG	MDGA1	N4BP2L1	RRN3	FANCI	C16orf72
APOBR	AC103801.2	CSHL1	ALG2	C16orf3	RP11-480I12.4	RAF1	SLC26A8	KBTBD6	TMC5	UNC45A	GLYR1
ARHGAP17	FSHB	GNA13	GABBR2	FANCA	MDM4	TIMP4	CLPSL2	TNFSF11	C16orf45	NGRN	C16orf71
PLK1	KCNA4	CA4	DKFZP434H0512	RP11-356C4.2	ZC3H11A	PPARG	KCNK16	WBP4	XYLT1	FAM174B	FAM86A
SBK1	ABTB2	CTD-2535L24.2	FAM22G	MC1R	CDK18	HRH1	TULP1	UFM1	FOPNL	FES	ALG1
ARHGAP17	MUC15	MAP3K3	TMEFF1	DEF8	SYT2	TSEN2	ARMC12	POSTN	CLEC19A	MCTP2	CARHSP1
SNX29P2	DNAJC24	TBX4	ZNF782	AC133919.6	NFASC	LSM3	RNF8	KBTBD6	CCP110	GABARAPL3	NAGPA
EIF3CL	CAPRIN1	CTD-2510F5.6	KRT8P11	TCF25	SOX13	FANCD2OS	TBC1D22B	COG6	PDXDC1	MAN2A2	SEPT12
EIF3CL	DEPDC7	BRIP1	TEX10	MC1R	PRELP	TMEM40	FANCE	RGCC	PLA2G10	AC016251.1	RBFOX1
XPO6	CCDC73	RP11-178C3.1	HIATL2	PRDM7	PIK3C2B	BRK1	BTBD9	SUGT1P3	SMG1	SV2B	DNAJA3
SPNS1	RP11-17A1.2	USP32	AAED1	GAS8	RABIF	TMEM43	LHFPL5	NBEA	CTD-2349B8.1	GABARAPL3	MGRN1
GTF3C1	SLC5A12	SMARCD2	HSD17B3	TCF25	ADIPOR1	RPL32	RAB44	STOML3	KIAA0430	HDDC3	UBN1
PALB2	DCDC5	C17orf64	XPA	CENPBD1	TMCC2	CAND2	SAYSD1	SPG20	UMOD	UNC45A	ADCY9
SLC5A11	ANO3	MARCH10	ERCC6L2	TCF25	KLHL12	WNT7A	GLO1	SUGT1P3	RP11-1035H13.3	RCCD1	SRL
NPIPL1	HIPK3	DDX5	TBC1D2	MC1R	ADORA1	TAMM41	SRPK1	SOHLH2	CLEC19A	ST8SIA2	CDIP1
NSMCE1	CCDC73	CSH1	ANP32B	RP11-356C4.2	KISS1	WNT7A	ZFAND3	CCDC169-SOHLH2	TMC7	C15orf32	SEC14L5
CHP2	SVIP	POLG2	ZNF189	FANCA	FMOD	HACL1	KCNK17	NAA16	KIAA0430	RCCD1	ABAT
CTB-134H23.2	WT1	MAP3K3	FANCC	MC1R	RBBP5	CHCHD4	MAPK14	CCNA1	NPIP	CIB1	HMOX2
IL27	NAT10	LRRC37A3	STX17	FANCA	CHIT1	MKRN2-AS1	ZFAND3	BRCA2	XYLT1	SEMA4B	CDIP1
NSMCE1	PAX6	MAP3K3	TDRD7	FANCA	LGR6	TSEN2	PI16	CCDC169	COQ7	RP11-697E2.6	C16orf89
APOBR	ARL14EP	CYB561	INVS	DEF8	SLC45A3	ATG7	CLPSL1	CSNK1A1L	ABCC1	VPS33B	ROGDI
SNX29P2	BDNF	GDPD1	CDC14B	PRDM7	CHI3L1	NUP210	PNPLA1	MRPS31	RP11-1035H13.3	NGRN	ALG1
CACNG3	FSHB	KCNH6	ANKS6	PRDM7	MYOG	CAND2	DAAM2	DGKH	SHISA9	RGMA	EMP2
EIF3CL	CCDC73	RP11-178C3.1	FANCC	PRDM7	ZBED6	CHCHD4	MAPK14	SERTM1	BFAR	VPS33B	HMOX2
SPNS1	IMMP1L	TUBD1	NANS	PRDM7	LAX1	TSEN2	PXT1	SMAD9	NOMO2	SLCO3A1	USP7
ATP2A1	FANCF	RP11-178C3.1	TEX10	PRDM7	GOLT1A	XPC	ETV7	STOML3	CLEC19A	GDPGP1	NUDT16L1
TNRC6A	LGR4	CLTC	ERP44	C16orf3	NUAK2	BTD	STK38	CCDC169	UMOD	SPATA8	C16orf96
ATP2A1	SLC5A12	TBX2	XPA	C16orf3	MYOG	RAF1	TEAD3	WBP4	ERCC4	RHCG	HMOX2
EIF3CL	CAPRIN1	C17orf82	HEMGN	MC1R	LAX1	CHCHD4	C6orf89	DGKH	KIAA0430	MAN2A2	EMP2
SPNS1	BDNF	PRR11	ZNF782	GAS8	KLHL12	NR2C2	TBC1D22B	KL	MKL2	SEMA4B	PAM16
ATXN2L	AC132216.1	GNA13	TGFBR1	MC1R	PPP1R12B	IQSEC1	BRPF3	CSNK1A1L	NOMO3	PRC1	ABAT
CD19	PAX6	DDX42	FANCC	GAS8	NUAK2	MRPS25	PNPLA1	NBEA	TMC5	SV2B	RP11-297M9.1
SBK1	EHF	BCAS3	FANCC	FANCA	CHI3L1	FGD5	FKBP5	CCDC169-SOHLH2	SYT17	ST8SIA2	ANKS3
XPO6	CCDC73	YPEL2	AAED1	AC133919.6	SNRPE	IRAK2	DNAH8	MAB21L1	GPRC5B	RCCD1	CARHSP1
NUPR1	DNAJC24	METTL2A	ZNF782	SPIRE2	MYOG	SEC13	KCNK16	SPG20	NPIP	RP11-82I10.1	EMP2
IL21R	WT1	MAP3K3	STX17	CENPBD1	PIK3C2B	NUP210	CPNE5	BRCA2	ERCC4	FAM174B	CORO7-PAM16
SULT1A1	KCNA4	GH2	TMOD1	SPIRE2	LRRN2	SYN2	PPARD	SOHLH2	NOMO3	GABARAPL3	UBN1
NSMCE1	ELP4	PPM1E	FAM22G	SPIRE2	TMEM183A	CAND2	CLPSL2	FREM2	RPS15A	MESP2	C16orf89
HS3ST4	LMO2	FTSJ3	HABP4	C16orf3	DSTYK	CHCHD4	KCNK16	TNFSF11	SHISA9	NR2F2	FAM86A
KDM8	RCN1	SMARCD2	FANCC	PRDM7	PPP1R12B	WNT7A	CLPSL2	AL133318.1	TMC5	CHD2	HMOX2
SNX29P2	RP11-17A1.2	MAP3K3	GALNT12	GAS8	FMOD	BTD	CCDC167	NHLRC3	ABCC6	GABARAPL3	SEC14L5
SULT1A2	SLC5A12	C17orf82	DKFZP434H0512	SPIRE2	CDK18	HDAC11	SRSF3	RGCC	ERCC4	C15orf38-AP3S2	C16orf72
KDM8	GAS2	CSH2	TGFBR1	GAS8	RABIF	SLC6A11	GLO1	PROSER1	XYLT1	MCTP2	ALG1
TNRC6A	KIAA1549L	YPEL2	XPA	GAS8	KLHL12	MKRN2-AS1	KIF6	COG6	RP11-1035H13.3	MAN2A2	METTL22
LAT	ANO3	RP11-178C3.1	CDC14B	TCF25	PPP1R12B	FANCD2	MDGA1	DCLK1	NPIPP1	TICRR	MGRN1
GSG1L	LGR4	RNFT1	NR4A3	AC133919.6	PRELP	LSM3	C6orf222	SERTM1	RP11-719K4.1	KIF7	DNAJA3
GTF3C1	ELP4	CTD-2535L24.2	ANP32B	PRDM7	CYB5R1	TPRXL	MAPK14	CCNA1	GPR139	CRTC3	GRIN2A
XPO6	CAPRIN1	KCNH6	MSANTD3-TMEFF1	FANCA	ADORA1	METTL6	PPARD	SLC25A15	C16orf45	WDR93	SEC14L5
ATP2A1	FSHB	DDX42	TSTD2	C16orf3	LEMD1	ATP2B2	DAAM2	PROSER1	NOMO2	ZNF774	PMM2
RBBP6	AC132216.1	RP11-15E18.4	SEC61B	DBNDD1	PLEKHA6	SLC6A11	BTBD9	FREM2	NPIPP1	MESP1	ANKS3
TNRC6A	BDNF	LRRC37A3	MURC	FANCA	PLEKHA6	CAPN7	KCNK17	STOML3	FOPNL	RP11-697E2.6	TEKT5
NSMCE1	ANO3	HEATR6	TRIM14	FANCA	MYOG	TSEN2	ETV7	WBP4	NDE1	MAN2A2	FAM86A
CD19	BDNF	POLG2	FAM22G	SPIRE2	CHIT1	RAF1	MTCH1	RP11-298P3.4	MYH11	C15orf32	RBFOX1
CTD-3203P2.2	EHF	BCAS3	STX17	RP11-356C4.2	SOX13	RPL32	BTBD9	AL133318.1	SYT17	RHCG	TFAP4
KDM8	CCDC34	ERN1	TMOD1	TCF25	KLHDC8A	FGD5	CLPSL1	N4BP2L1	ABCC1	IQGAP1	CDIP1
LCMT1	CD59	C17orf64	C9orf174	FANCA	NUAK2	FGD5	TULP1	MAB21L1	TMC5	ARRDC4	ABAT
NFATC2IP	ELF5	RP11-15E18.4	ZNF367	C16orf3	ETNK2	SEC13	FGD2	N4BP2L2	ABCC6	AC016251.1	SEPT12
HS3ST4	EHF	GDPD1	ZNF510	AC133919.6	ADIPOR1	C3orf20	SAYSD1	ALG5	RP11-719K4.1	ARRDC4	TEKT5
EIF3CL	PAX6	AXIN2	NCBP1	RP11-356C4.2	KLHL12	XPC	KCNK16	SOHLH2	BFAR	FANCI	ATF7IP2
PRKCB	RP11-17A1.2	RP11-178C3.1	ZNF189	C16orf3	LAX1	FANCD2	ZFAND3	CSNK1A1L	NPIP	AC112693.2	PPL
ATP2A1	EIF3M	SKA2	ERP44	GAS8	PPFIA4	HACL1	GLO1	UFM1	ABCC6	PEX11A	MGRN1
SBK1	MUC15	EFCAB3	AAED1	RP11-356C4.2	UBE2T	FGD5	MAPK13	KBTBD7	PDXDC1	FAM174B	CORO7
NPIPL1	SVIP	FTSJ3	NCBP1	CENPBD1	MDM4	HRH1	RPL10A	TNFSF11	SHISA9	NGRN	C16orf89
IL4R	KCNA4	LRRC37A3	HEMGN	AC133919.6	TMEM81	MRPS25	FTSJD2	NAA16	ERCC4	SLCO3A1	EMP2
CTB-134H23.2	SVIP	YPEL2	PTCH1	C16orf3	ELK4	CAND2	ARMC12	SERTM1	ITPRIPL2	MESP2	RP11-297M9.1
IL4R	BBOX1	CA4	ZNF189	C16orf3	CDK18	MRPS25	KCNK16	DCLK1	AC092291.2	TICRR	C16orf71
NPIPL1	PAX6	DDX42	XPA	GAS8	SNRPE	NR2C2	SRSF3	N4BP2L1	RP11-719K4.1	MCTP2	CREBBP
KIAA0556	CAT	LRRC37A3	XPA	CENPBD1	MDM4	IQSEC1	PPIL1	TNFSF11	ARL6IP1	HDDC3	SRL
CTB-134H23.2	CD59	SMG8	ANKS6	MC1R	MYBPH	HRH1	KCNK17	DCLK1	GDE1	RHCG	NMRAL1
KIAA0556	ANO3	KCNH6	TMEFF1	SPIRE2	ADIPOR1	RPL32	FTSJD2	CCDC169-SOHLH2	RP11-1035H13.3	BLM	C16orf89
CHP2	CCDC34	CSH1	KRT8P11	AC133919.6	ZC3H11A	RAF1	CLPSL2	SUGT1P3	NPIP	CHD2	RP11-127I20.4
CCDC101	IMMP1L	CACNG4	NCBP1	AC133919.6	CYB5R1	NUP210	PNPLA1	DGKH	ITPRIPL2	FAM174B	SEPT12
PLK1	ANO5	GH2	COL15A1	AC133919.6	DSTYK	FGD5	TULP1	POSTN	SYT17	RHCG	TMEM114
EIF3C	LGR4	CSH1	DKFZP434H0512	DBNDD1	OPTC	VGLL4	TEAD3	N4BP2L2	PDILT	POLG	TEKT5
KDM8	CSTF3	SMG8	FAM22G	DEF8	UBE2T	IRAK2	C6orf222	SERTM1	GPR139	AC087477.1	TEKT5
CACNG3	LUZP2	RNFT1	LPPR1	MC1R	UBE2T	EAF1	CLPS	N4BP2L2	GPRC5B	AC087477.1	TEKT5
SLC5A11	MUC15	PSMC5	DKFZP434H0512	AC133919.6	SOX13	MKRN2	MTCH1	ALG5	ERCC4	AC112693.2	ZNF500
TNRC6A	BDNF	RGS9	NR4A3	PRDM7	GOLT1A	CHCHD4	FTSJD2	ELF1	RP11-719K4.1	MAN2A2	RP11-297M9.1
BOLA2	C11orf91	SCN4A	TMOD1	PRDM7	PPP1R15B	IQSEC1	FGD2	CCNA1	KIAA0430	FAM174B	ZNF500
SNX29P2	PRRG4	SMG8	FOXE1	DEF8	OPTC	IQSEC1	RNF8	SPG20	BFAR	C15orf38	AC012676.1
NUPR1	NAT10	CACNG4	FANCC	SPIRE2	PLEKHA6	CAND2	STK38	RFXAP	ITPRIPL2	RP11-697E2.6	C16orf96
CTB-134H23.2	LUZP2	TRIM37	STX17	RP11-356C4.2	TMEM183A	PPARG	CLPSL2	DGKH	NDE1	RP11-697E2.6	GLYR1
NPIPL1	LIN7C	PPM1D	ANP32B	FANCA	KDM5B	ATG7	RNF8	CCDC169-SOHLH2	C16orf88	GDPGP1	ATF7IP2
ARHGAP17	HIPK3	RNFT1	ZNF189	PRDM7	LAX1	METTL6	FGD2	BRCA2	AC092291.2	C15orf38-AP3S2	VASN
CTB-134H23.2	IMMP1L	RAD51C	FANCC	TCF25	ADIPOR1	AC034193.1	PIM1	PROSER1	PDXDC1	MCTP2	C16orf72
HS3ST4	FIBIN	PPM1D	CTSL2	RP11-356C4.2	LEMD1	TSEN2	CLPS	SOHLH2	C16orf62	RP11-697E2.6	METTL22
APOBR	WT1	CTD-2535L24.2	C9orf156	C16orf3	TMEM183A	SLC6A11	PI16	FREM2	ABCC6	CRTC3	EMP2
EIF3C	IMMP1L	CSH2	TGFBR1	TCF25	LAX1	XPC	RNF8	FREM2	GDE1	RHCG	SLX4
TUFM	TCP11L1	RAD51C	NCBP1	AC133919.6	REN	METTL6	KCTD20	PDS5B	RP11-1212A22.2	C15orf32	ROGDI
EIF3C	EHF	BCAS3	BAAT	DBNDD1	CYB5R1	TPRXL	FGD2	ALG5	TMC5	AC087477.1	USP7
PALB2	ABTB2	TACO1	FANCC	FANCA	ADIPOR1	HDAC11	C6orf89	WBP4	SYT17	NR2F2	FAM100A
KDM8	FANCF	USP32	MSANTD3	DEF8	KDM5B	RPL32	PPARD	ELF1	GDE1	SLCO3A1	RP11-127I20.4
PRKCB	BDNF	SKA2	COL15A1	C16orf3	ZBED6	VGLL4	COX6A1P2	PROSER1	SHISA9	MESP2	SRL
IL27	DCDC5	CSH2	TRIM14	RP11-356C4.2	SYT2	VHL	SLC26A8	CCDC169	RP11-719K4.2	SEMA4B	VASN
LCMT1	PAX6	GH1	SLC35D2	PRDM7	PIK3C2B	GHRL	BTBD9	DCLK1	CTD-2349B8.1	RP11-697E2.6	TMEM114
CHP2	QSER1	C17orf72	MSANTD3-TMEFF1	PRDM7	NUAK2	FBLN2	C6orf222	DGKH	GPR139	C15orf32	ANKS3
IL27	MPPED2	POLG2	ZNF189	MC1R	AC119673.1	PPARG	CLPSL2	MAB21L1	NPIP	MCTP2	C16orf96
TUFM	ARL14EP	RP11-51F16.8	MSANTD3	RP11-356C4.2	SLC45A3	PPARG	MDGA1	ALG5	XYLT1	GDPGP1	DNAJA3
EIF3C	ANO3	CYB561	HEMGN	C16orf3	SOX13	TATDN2	FTSJD2	RFC3	NOMO1	SEMA4B	ZNF500
EIF3CL	LMO2	GH1	TRIM14	MC1R	PPFIA4	TMEM43	SAYSD1	SERTM1	AC092291.2	C15orf32	GRIN2A
SBK1	CCDC73	CACNG5	C9orf174	DEF8	NUAK2	TMEM43	ZFAND3	SMAD9	MKL2	AC087477.1	ZNF500
SBK1	CCDC34	SMURF2	CDC14B	FANCA	FMOD	RAF1	PNPLA1	DCLK1	MYH11	C15orf38-AP3S2	USP7
RABEP2	SLC17A6	CEP95	ANKS6	CENPBD1	PPP1R12B	COLQ	TMEM217	NHLRC3	SHISA9	SPATA8	TFAP4
LCMT1	AC132216.1	CACNG1	LPPR1	MC1R	MYOG	GHRL	FANCE	ELF1	KIAA0430	SV2B	C16orf96
TUFM	QSER1	CACNG1	CORO2A	RP11-356C4.2	TMEM183A	NR2C2	KCNK17	KL	NOMO3	IDH2	USP7
NUPR1	EIF3M	SMARCD2	C9orf174	RP11-356C4.2	UBE2T	ATP2B2	LHFPL5	ELF1	SYT17	SV2B	ATF7IP2
CTB-134H23.2	SVIP	NACA2	TBC1D2	FANCA	PPFIA4	TSEN2	MAPK14	KBTBD6	ERCC4	MCTP2	SLX4
SULT1A1	DEPDC7	GH1	TGFBR1	AC133919.6	KDM5B	SLC6A1	CLPSL2	MAB21L1	NPIP	GDPGP1	RBFOX1
XPO6	MPPED2	TRIM37	C9orf156	FANCA	PPP1R15B	FANCD2OS	CLPS	N4BP2L2	GP2	TICRR	RP11-297M9.1
KIAA0556	NAT10	TUBD1	STX17	AC133919.6	CNTN2	SLC6A11	SLC26A8	DCLK1	GP2	SV2B	SLX4
GSG1L	KCNA4	RAD51C	TRIM14	AC133919.6	AC119673.1	LSM3	FANCE	TNFSF11	NPIP	HDDC3	CARHSP1
CHP2	CSTF3	CLTC	NANS	DEF8	ELK4	CCDC174	BTBD9	SLC25A15	COQ7	IQGAP1	MGRN1
TNRC6A	WT1	MED13	HABP4	MC1R	ADORA1	FANCD2	C6orf222	SUGT1P3	MYH11	RCCD1	CORO7-PAM16
RBBP6	SLC17A6	STRADA	ZNF189	MC1R	CYB5R1	RPL32	KCNK17	RP11-298P3.4	MYH11	ZNF774	TFAP4
LAT	KIAA1549L	CTD-2535L24.2	ERCC6L2	FANCA	ETNK2	TATDN2	SAYSD1	PDS5B	NPIP	WDR93	CREBBP
LCMT1	DEPDC7	TRIM37	HSD17B3	DEF8	CHI3L1	RPL32	ARMC12	KBTBD6	C16orf62	AC016251.1	SEC14L5
SBK1	LMO2	CSH2	FAM22G	PRDM7	SNRPE	VHL	BRPF3	SPG20OS	NPIPP1	AC016251.1	RBFOX1
CTB-134H23.2	BBOX1	RP11-178C3.1	ZNF510	MC1R	BTG2	AC034193.1	CLPS	RP11-298P3.4	ABCC6	C15orf38	SLX4
DCTN5	LUZP2	RGS9	HABP4	FANCA	PIK3C2B	TMEM43	CLPS	CCNA1	GPR139	RGMA	SRL
NSMCE1	CAT	VMP1	CTSL2	SPIRE2	NFASC	LSM3	PXT1	UFM1	C16orf88	HDDC3	USP7
SBK1	KIAA1549L	CACNG5	GALNT12	TCF25	CDK18	SLC6A11	TBC1D22B	NBEA	MKL2	PEX11A	GRIN2A
PRKCB	KCNA4	GDPD1	CTSL2	GAS8	ELK4	LSM3	KCNK16	KBTBD6	TMC5	WDR93	TFAP4
KIAA0556	WT1	ICAM2	CORO2A	FANCA	PIK3C2B	FBLN2	MAPK14	NBEA	AC092291.2	IQGAP1	EMP2
ERN2	SVIP	GNA13	INVS	MC1R	NFASC	HRH1	PPARD	EXOSC8	UMOD	MESP2	CORO7-PAM16
IL27	C11orf91	CACNG4	TDRD7	CENPBD1	ATP2B4	IRAK2	CLPSL1	CSNK1A1L	SYT17	C15orf38-AP3S2	DNAJA3
ATXN2L	LUZP2	PPM1E	TRIM14	TCF25	CDK18	TATDN2	SLC26A8	POSTN	RPS15A	FURIN	FAM86A
AQP8	SLC17A6	RP11-178C3.1	TEX10	TCF25	SYT2	HDAC11	MAPK14	N4BP2L1	FOPNL	MCTP2	ATF7IP2
NSMCE1	METTL15	GH1	ZNF782	TCF25	ETNK2	SLC6A6	PIM1	FAM216B	PARN	RCCD1	DNAJA3
IL27	HIPK3	RGS9	FAM22G	AC133919.6	GOLT1A	COLQ	MAPK13	CCDC169-SOHLH2	NPIPP1	ANPEP	ZNF500
XPO6	DNAJC24	GH2	TGFBR1	DEF8	LAX1	SEC13	RAB44	SPG20OS	PDXDC1	AC087477.1	CORO7-PAM16
ATP2A1	BDNF	TUBD1	FANCC	TCF25	CNTN2	NUP210	MDGA1	MTRF1	MYH11	POLG	SLX4
BOLA2	FIBIN	TLK2	TRIM14	SPIRE2	KLHL12	CAND2	MDGA1	ELF1	NPIP	SV2B	EMP2
HS3ST4	EIF3M	YPEL2	LPPR1	RP11-356C4.2	ZBED6	WNT7A	TEAD3	LHFP	ARL6IP1	GABARAPL3	ADCY9
ARHGAP17	ELP4	GDPD1	ZNF782	PRDM7	LAX1	LSM3	GLP1R	DCLK1	ITPRIPL2	MAN2A2	NMRAL1
RABEP2	METTL15	RP11-51F16.8	NCBP1	PRDM7	CHIT1	IRAK2	PPARD	DGKH	XYLT1	IQGAP1	ANKS3
ATP2A1	LIN7C	RP11-15E18.4	C9orf174	CENPBD1	MDM4	SLC6A6	CPNE5	PROSER1	RP11-1035H13.3	BLM	GLYR1
SH2B1	C11orf91	INTS2	MSANTD3	CENPBD1	CNTN2	COLQ	TMEM217	KBTBD7	XYLT1	WDR93	SLX4
IL27	FIBIN	APOH	HIATL2	C16orf3	UBE2T	MRPS25	CLPSL1	KBTBD6	UMOD	SV2B	RP11-127I20.4
SNX29P2	DEPDC7	GNA13	ZNF510	FANCA	CHIT1	NR2C2	GLP1R	PDS5B	PDILT	FURIN	PMM2
BOLA2	NAT10	GH2	GABBR2	DEF8	KISS1	GHRL	COX6A1P2	CCDC169-SOHLH2	BFAR	AC112693.2	CARHSP1
BOLA2	HIPK3	CACNG5	SLC35D2	RP11-356C4.2	LGR6	ZFYVE20	SRPK1	ELF1	PDILT	CRTC3	RBFOX1
KDM8	C11orf91	EFCAB3	COL15A1	RP11-356C4.2	PRELP	TMEM40	MAPK13	SOHLH2	MKL2	PRC1	ABAT
IL21R	EIF3M	TEX2	TMEFF1	DBNDD1	GOLT1A	NR2C2	CPNE5	SOHLH2	BFAR	SLCO3A1	GRIN2A
SULT1A2	ANO3	RP11-51F16.8	GABBR2	C16orf3	ZC3H11A	SLC6A1	ARMC12	LHFP	NOMO1	MESP2	ATF7IP2
PLK1	AC103801.2	CSH1	DKFZP434H0512	MC1R	ZBED6	FANCD2OS	CDKN1A	CCDC169	ERCC4	NGRN	PMM2
PRKCB	MPPED2	C17orf72	GABBR2	RP11-356C4.2	PLEKHA6	NUP210	CLPS	AKAP11	MYH11	RP11-82I10.1	SLX4
RABEP2	ELP4	CACNG5	TMOD1	C16orf3	GOLT1A	TSEN2	PPARD	SOHLH2	ERCC4	MAN2A2	TRAP1
NFATC2IP	PAX6	ICAM2	ANKS6	TCF25	NUAK2	TMEM43	SRPK1	MAB21L1	XYLT1	C15orf38-AP3S2	PPL
APOBR	AC132216.1	DDX42	PTCH1	TCF25	PIK3C2B	BTD	GLP1R	N4BP2L1	GPR139	C15orf38-AP3S2	CREBBP
APOBR	BBOX1	SMG8	NCBP1	GAS8	CHI3L1	ATG7	CDKN1A	DGKH	PDILT	GDPGP1	SRL
KIAA0556	TCP11L1	TBX4	ZNF510	DBNDD1	ZBED6	HDAC11	CLPS	MRPS31	RP11-719K4.1	HDDC3	SLX4
