0 1 2 3 4 5 6 7 8 9 10 11
LCMT1 EIF3M MED13 PTCH1 DBNDD1 ETNK2 FANCD2 CLPSL2 SPG20OS NOMO2 CRTC3 TFAP4
ARHGAP17 ABTB2 APOH BAAT RP11-356C4.2 KDM5B HACL1 BRPF3 STOML3 KIAA0430 FANCI RP11-127I20.4
CHP2 MUC15 RPS6KB1 ZNF510 C16orf3 CHI3L1 MKRN2 PI16 FOXO1 CCP110 GABARAPL3 SLX4
SPNS1 SLC17A6 C17orf82 HIATL2 C16orf3 ETNK2 LSM3 GLP1R BRCA2 MYH11 GABARAPL3 FAM86A
SULT1A1 RCN1 SMARCD2 NCBP1 AC133919.6 NUAK2 TMEM43 MDGA1 RP11-298P3.4 KIAA0430 FANCI GLYR1
DCTN5 FBXO3 EFCAB3 DKFZP434H0512 MC1R KDM5B HDAC11 TULP1 DGKH TMC5 C15orf32 GLYR1
ATXN2L CD59 SMARCD2 ZNF510 C16orf3 PPFIA4 FANCD2 TULP1 TRPC4 SMG1 VPS33B PMM2
IL27 CD59 TBX4 HABP4 TCF25 LAX1 TMEM43 SRSF3 WBP4 C16orf45 FANCI ROGDI
BOLA2 SVIP AXIN2 MRPL50 FANCA SNRPE MKRN2 RPL10A BRCA2 MYH11 CIB1 SRL
CHP2 ABTB2 SKA2 GABBR2 FANCA RBBP5 VGLL4 DAAM2 NBEA TMC5 GABARAPL3 NUDT16L1
PALB2 DCDC5 CACNG1 AAED1 RP11-356C4.2 CYB5R1 BRK1 CDKN1A KBTBD7 XYLT1 AC087477.1 CORO7
CHP2 IMMP1L GH2 TMEFF1 FANCA UBE2T FBLN2 TMEM217 SPG20OS NPIPP1 SPATA8 GRIN2A
SULT1A2 DCDC5 CA4 LPPR1 C16orf3 BTG2 FANCD2OS TBC1D22B SPG20 NTAN1 FAM174B FAM100A
CTD-3203P2.2 PRRG4 DDX5 SEC61B MC1R LGR6 MRPS25 SRSF3 KBTBD6 KIAA0430 BLM PPL
DCTN5 EIF3M CACNG4 MSANTD3 C16orf3 NFASC MRPS25 PNPLA1 STARD13 KIAA0430 MCTP2 NMRAL1
SULT1A1 C11orf91 CTD-2510F5.6 HSD17B3 DEF8 SYT2 NUP210 MAPK14 N4BP2L2 PDXDC1 SEMA4B SLX4
CACNG3 CAPRIN1 FTSJ3 ZNF510 CENPBD1 ETNK2 BTD STK38 PROSER1 NPIP TICRR C16orf96
GSG1L ELP4 KCNH6 TEX10 DBNDD1 FMOD FGD5 MAPK14 COG6 RP11-719K4.2 FES AC012676.1
CTB-134H23.2 MPPED2 APOH NCBP1 TCF25 PPP1R15B TATDN2 PPARD KL GPRC5B ZNF774 SRL
ATP2A1 LGR4 RNFT1 HABP4 TCF25 LGR6 VGLL4 ARMC12 SLC25A15 BFAR VPS33B C16orf71
ARHGAP17 ELF5 GNA13 BAAT DBNDD1 PRELP VGLL4 RAB44 AKAP11 NDE1 FES ROGDI
AQP8 WT1 C17orf72 ALG2 DEF8 SLC45A3 VHL CPNE5 WBP4 RP11-719K4.2 CIB1 SEC14L5
KDM8 ANO3 DHX40 ALG2 RP11-356C4.2 OPTC FANCD2 PPARD WBP4 BFAR SEMA4B MGRN1
IL27 FANCF TACO1 MRPL50 FANCA DSTYK SYN2 MAPK13 LHFP C16orf45 FANCI CREBBP
PALB2 CD59 CTD-2510F5.6 DKFZP434H0512 TCF25 MYOG TPRXL CPNE5 TRPC4 C16orf45 ARRDC4 SEC14L5
RABEP2 FANCF RGS9 FAM22G GAS8 PPFIA4 XPC TBC1D22B RP11-298P3.4 ITPRIPL2 MCTP2 CDIP1
ATXN2L FBXO3 GH2 FAM22G DBNDD1 UBE2T TMEM43 CCDC167 KL C16orf62 AC112693.2 ATF7IP2
CTB-134H23.2 AC132216.1 CCDC47 ZNF510 GAS8 TMEM183A NUP210 RNF8 PDS5B GPRC5B GDPGP1 NMRAL1
CTD-3203P2.2 PAX6 GDPD1 ANKS6 DEF8 LGR6 FANCD2 FTSJD2 NBEA COQ7 GDPGP1 NLRC3
BOLA2 CAT GDPD1 NANS FANCA PRELP C3orf20 SLC26A8 BRCA2 RRN3 ZNF774 ANKS3
SPNS1 AC103801.2 CA4 SEC61B FANCA CDK18 EAF1 SLC26A8 KL PDXDC1 NGRN C16orf96
NPIPL1 RCN1 CEP112 ZNF510 AC133919.6 SYT2 C3orf20 CLPSL1 LHFP ITPRIPL2 NR2F2 DNASE1
APOBR MUC15 RP11-15E18.4 TRIM14 SPIRE2 RP11-480I12.4 MKRN2-AS1 CDKN1A COG6 GPR139 ZNF774 ABAT
SPNS1 CCDC73 PSMC5 HABP4 C16orf3 NFASC EAF1 ETV7 UFM1 PARN ST8SIA2 USP7
PALB2 CCDC73 CEP95 COL15A1 AC133919.6 ADORA1 TSEN2 SAYSD1 KBTBD7 ABCC1 MCTP2 TMEM114
RBBP6 LIN7C KCNH6 STX17 FANCA LAX1 MKRN2-AS1 MTCH1 MRPS31 CCP110 AP3S2 CREBBP
KIAA0556 TCP11L1 RNFT1 ZNF367 MC1R RBBP5 FANCD2OS FGD2 ELF1 NTAN1 UNC45A PPL
EIF3CL FBXO3 C17orf64 TGFBR1 FANCA SNRPE C3orf20 KCNK17 DGKH C16orf62 HDDC3 C16orf96
SLC5A11 QSER1 RP11-178C3.1 C9orf156 FANCA KLHL12 LSM3 DNAH8 KL GDE1 CRTC3 NLRC3
IL4R LMO2 DDX42 ERP44 MC1R RABIF METTL6 BTBD9 SMAD9 NOMO1 TTLL13 MGRN1
NSMCE1 ANO3 AXIN2 FAM22G AC133919.6 SNRPE CAND2 ZFAND3 CCDC169 NOMO1 FANCI ROGDI
CTB-134H23.2 ANO3 NACA2 ZNF510 DBNDD1 SOX13 MKRN2-AS1 MAPK13 BRCA2 GDE1 CIB1 SEC14L5
SBK1 HIPK3 LRRC37A3 TGFBR1 GAS8 CHIT1 METTL6 MTCH1 N4BP2L1 C16orf88 C15orf32 CORO7-PAM16
NPIPL1 TCP11L1 EFCAB3 SEC61B PRDM7 PRELP VHL PPARD BRCA2 GDE1 RCCD1 CORO7
SLC5A11 RP11-17A1.2 PTRH2 ZNF189 AC133919.6 KDM5B TMEM43 COX6A1P2 EXOSC8 TMC7 TTLL13 ROGDI
RBBP6 PRRG4 SCN4A TMEFF1 GAS8 TMCC2 CAPN7 SAYSD1 SOHLH2 NPIPP1 RCCD1 NMRAL1
CACNG3 SVIP APPBP2 ANP32B AC133919.6 SLC45A3 HDAC11 FANCE LHFP ABCC1 FES AC012676.1
ZKSCAN2 LGR4 RAD51C NR4A3 CENPBD1 ETNK2 TIMP4 MTCH1 COG6 SYT17 FANCI ALG1
HS3ST4 RP11-17A1.2 SCN4A TBC1D2 DBNDD1 BTG2 SLC6A1 DAAM2 PDS5B CTD-2349B8.1 ZNF710 TFAP4
GTF3C1 GAS2 LRRC37A3 MSANTD3 CENPBD1 PPP1R12B HDAC11 PNPLA1 RP11-298P3.4 ITPRIPL2 ZNF710 ANKS3
CACNG3 WT1 CSHL1 FANCC DEF8 KLHDC8A RPL32 TMEM217 SPG20OS GPR139 NR2F2 C16orf96
IL27 CD59 AXIN2 ZNF367 DEF8 PLEKHA6 AC034193.1 PPARD AKAP11 GP2 PEX11A PMM2
CCDC101 HIPK3 RNFT1 ZNF510 TCF25 SNRPE TSEN2 SRSF3 AL133318.1 FOPNL TTLL13 TMEM114
TUFM ELP4 MARCH10 BAAT SPIRE2 RP11-480I12.4 FANCD2OS RAB44 PDS5B RP11-719K4.1 GDPGP1 ZNF500
CTB-134H23.2 C11orf91 EFCAB3 AAED1 TCF25 KISS1 TSEN2 TULP1 CCDC169-SOHLH2 ABCC1 SPATA8 DNAJA3
PALB2 FANCF TEX2 C9orf174 TCF25 AC119673.1 FANCD2 CPNE5 MAB21L1 RP11-719K4.1 HDDC3 ABAT
BOLA2 BBOX1 SMURF2 FAM22G CENPBD1 KISS1 FANCD2 PXT1 CSNK1A1L GDE1 IDH2 NAGPA
BOLA2 PRRG4 SCN4A HABP4 FANCA REN LSM3 PPIL1 SMAD9 IQCK TICRR PMM2
AQP8 C11orf91 CYB561 NANS C16orf3 PLEKHA6 CCDC174 ARMC12 TNFSF11 CLEC19A AP3S2 RP11-297M9.1
RABEP2 KIF18A SKA2 CORO2A RP11-356C4.2 KDM5B COLQ KCNK16 NAA16 COQ7 ANPEP NLRC3
PRKCB FANCF BRIP1 COL15A1 FANCA KDM5B NUP210 STK38 BRCA2 SHISA9 GDPGP1 METTL22
SBK1 FSHB TANC2 COL15A1 MC1R SLC45A3 METTL6 RPL10A UFM1 GPRC5B FANCI ABAT
KDM8 KIF18A GH1 TGFBR1 DEF8 OPTC ATG7 SRPK1 MAB21L1 NPIPP1 MESP2 ADCY9
BOLA2 CSTF3 AXIN2 KRT8P11 DEF8 KLHL12 CAND2 KCTD20 FOXO1 PARN SV2B MGRN1
TUFM PRRG4 SMURF2 ANKS6 MC1R ZBED6 PPARG CPNE5 SPG20 ARL6IP1 NGRN TFAP4
ARHGAP17 ELF5 TEX2 HABP4 RP11-356C4.2 KLHL12 SYN2 FANCE AKAP11 PLA2G10 C15orf32 NLRC3
CACNG3 KIF18A C17orf72 SEC61B AC133919.6 KDM5B BRK1 GLO1 RFXAP C16orf88 AC112693.2 PPL
PRKCB LIN7C KCNH6 C9orf156 TCF25 MYOG CCDC174 KIF6 KL CTD-2349B8.1 ARRDC4 SEC14L5
IL4R BBOX1 TUBD1 DKFZP434H0512 MC1R KISS1 XPC CLPSL2 SUGT1P3 SYT17 RP11-697E2.6 MGRN1
ZKSCAN2 NAT10 TLK2 ERCC6L2 RP11-356C4.2 RP11-480I12.4 CHCHD4 PPARD SPG20OS CTD-2349B8.1 AP3S2 FAM86A
LAT CAPRIN1 LIMD2 TGFBR1 RP11-356C4.2 MYOG HACL1 FANCE CSNK1A1L RP11-1212A22.2 CRTC3 CORO7
KDM8 FSHB TUBD1 ZNF782 GAS8 ETNK2 HDAC11 FKBP5 WBP4 ABCC1 NR2F2 PMM2
APOBR SLC17A6 SMARCD2 ANP32B DBNDD1 AC119673.1 RPL32 CLPSL2 COG6 NOMO2 ST8SIA2 FAM100A
SULT1A2 LGR4 C17orf72 ERP44 RP11-356C4.2 ETNK2 SEC13 PPARD SERTM1 ERCC4 FURIN HMOX2
RABEP2 PAX6 DHX40 HIATL2 DBNDD1 TMEM183A TATDN2 KCNK5 POSTN AC092291.2 IDH2 TMEM186
NSMCE1 FBXO3 SMURF2 LPPR1 DEF8 MFSD4 C3orf20 KIF6 SERTM1 BFAR AC087477.1 RP11-127I20.4
CACNG3 SVIP KCNH6 CORO2A GAS8 UBE2T CCDC174 TMEM217 ELF1 ARL6IP1 AC087477.1 CORO7-PAM16
CTD-3203P2.2 FANCF HEATR6 SLC35D2 DEF8 SLC45A3 TMEM40 CLPSL2 BRCA2 FOPNL RHCG USP7
TUFM CCDC34 AXIN2 SEC61B TCF25 KLHDC8A TPRXL GLO1 VWA8 C16orf45 MCTP2 AC012676.1
XPO6 ANO5 BCAS3 FANCC TCF25 PPP1R15B CAND2 CCDC167 PROSER1 IQCK FURIN DNAJA3
CACNG3 AC132216.1 CA4 COL15A1 DBNDD1 SLC45A3 CHCHD4 BRPF3 PDS5B C16orf62 C15orf38-AP3S2 CDIP1
IL21R AC103801.2 GH1 TEX10 PRDM7 MYOG C3orf20 FANCE N4BP2L1 RPS15A PEX11A SLX4
ZKSCAN2 METTL15 SCN4A CORO2A PRDM7 ETNK2 NUP210 LHFPL5 SUGT1P3 PDXDC1 FANCI TEKT5
EIF3CL DCDC5 SCN4A TSTD2 AC133919.6 PLEKHA6 ZFYVE20 TMEM217 NBEA KIAA0430 PEX11A ATF7IP2
CHP2 PRRG4 BRIP1 ERCC6L2 SPIRE2 LRRN2 SLC6A6 FTSJD2 CCDC169 NOMO2 AP3S2 CREBBP
AQP8 BDNF FTSJ3 C9orf156 FANCA ELK4 MKRN2 FGD2 UFM1 ABCC6 BLM ANKS3
SULT1A2 FIBIN AXIN2 ANP32B SPIRE2 ADORA1 ZFYVE20 CLPSL2 SOHLH2 CLEC19A CRTC3 CORO7-PAM16
SBK1 DCDC5 AC005544.1 CDC14B PRDM7 LEMD1 FANCD2OS ARMC12 LHFP XYLT1 PRC1 MGRN1
NFATC2IP AC103801.2 POLG2 SEC61B C16orf3 PIK3C2B MKRN2 FGD2 POSTN XYLT1 KIF7 ABAT
IL4R PAX6 DHX40 MRPL50 PRDM7 SYT2 IQSEC1 PPARD WBP4 RP11-719K4.1 FAM174B NAGPA
CD19 ANO3 TANC2 COL15A1 DEF8 KLHL12 HRH1 CLPSL1 WBP4 SHISA9 ZNF710 SLX4
GTF3C1 QSER1 ICAM2 TDRD7 FANCA RP11-480I12.4 TATDN2 C6orf222 CCDC169-SOHLH2 GPR139 SEMA4B C16orf89
PRKCB IMMP1L CD79B ALG2 TCF25 SLC45A3 CAND2 FANCE FAM48A RPS15A TICRR ADCY9
CD19 CCDC34 TEX2 NANS RP11-356C4.2 BTG2 SLC6A11 PNPLA1 N4BP2L1 ITPRIPL2 FANCI C16orf89
GSG1L CAPRIN1 CTD-2510F5.6 ERCC6L2 AC133919.6 MYBPH GHRL RPL10A POSTN MYH11 MESP1 PAM16
SBK1 MPPED2 CTD-2535L24.2 ZNF782 DBNDD1 ATP2B4 CCDC174 COX6A1P2 CCNA1 SHISA9 FES ANKS3
CHP2 DCDC5 TBX4 AAED1 MC1R CHI3L1 SH3BP5 ARMC12 VWA8 ABCC6 ARRDC4 USP7
CTB-134H23.2 KIF18A C17orf72 AAED1 MC1R MDM4 TIMP4 FKBP5 VWA8 NDE1 NR2F2 TMEM186
IL21R EHF APPBP2 DKFZP434H0512 FANCA PIK3C2B CCDC174 ETV7 MRPS31 MKL2 KIF7 TRAP1
CTB-134H23.2 ANO3 CA4 STX17 DBNDD1 LGR6 BRK1 PXT1 WBP4 C16orf88 HDDC3 GLYR1
CTB-134H23.2 ABTB2 GH2 ZNF782 CENPBD1 MDM4 FANCD2 CLPS KBTBD7 C16orf88 C15orf38-AP3S2 GLYR1
SULT1A1 CD59 LIMD2 COL15A1 FANCA CHI3L1 AC034193.1 RNF8 LHFP GPRC5B SEMA4B PAM16
TNRC6A ABTB2 USP32 CDC14B CENPBD1 BTG2 IRAK2 RAB44 NBEA UMOD CRTC3 RP11-127I20.4
XPO6 DNAJC24 CSHL1 TMOD1 C16orf3 CHIT1 PPARG KCNK17 KBTBD6 TMC7 GDPGP1 DNASE1
ATP2A1 ABTB2 TLK2 ZNF367 C16orf3 KISS1 SYN2 KCNK17 BRCA2 ERCC4 CRTC3 ROGDI
ZKSCAN2 MUC15 SCN4A GABBR2 TCF25 LEMD1 FGD5 PPARD N4BP2L1 NTAN1 KIF7 ANKS3
CACNG3 IMMP1L CEP112 FAM22G DBNDD1 ZBED6 ATP2B2 GLO1 SPG20 NPIPP1 IDH2 UBN1
CD19 RP11-17A1.2 SKA2 NCBP1 FANCA UBE2T PPARG ARMC12 FREM2 GPR139 NR2F2 PPL
PALB2 CD59 CSH2 TGFBR1 PRDM7 REN TAMM41 PPARD BRCA2 NOMO1 GABARAPL3 AC012676.1
SLC5A11 FANCF RP11-178C3.1 GABBR2 TCF25 TMEM81 SLC6A1 MDGA1 SUGT1P3 NPIP FAM174B NAGPA
SNX29P2 CCDC34 CACNG5 ANKS6 C16orf3 KISS1 RAF1 C6orf222 UFM1 NTAN1 AC112693.2 PAM16
CTD-3203P2.2 DCDC5 CYB561 NANS MC1R AC119673.1 BRK1 KCNK17 FAM48A RP11-467M13.1 CIB1 CREBBP
CD19 DCDC5 MAP3K3 GALNT12 DEF8 CHI3L1 ATP2B2 DAAM2 KBTBD6 PDXDC1 ARRDC4 DNASE1
LAT FANCF MARCH10 MSANTD3 C16orf3 PIK3C2B TIMP4 COX6A1P2 KBTBD6 NOMO3 SV2B GLIS2
ATP2A1 CCDC73 STRADA CORO2A DEF8 NFASC METTL6 CPNE5 N4BP2L2 NDE1 RHCG GLYR1
GTF3C1 FANCF SCN4A DKFZP434H0512 C16orf3 MYOG HRH1 MAPK14 NHLRC3 GPRC5B HDDC3 PAM16
HS3ST4 FANCF PTRH2 TSTD2 RP11-356C4.2 ELK4 ATP2B2 FKBP5 UFM1 AC092291.2 NR2F2 CORO7
IL21R DNAJC24 TEX2 ERP44 DEF8 ELK4 IRAK2 ZFAND3 WBP4 KIAA0430 C15orf32 AC012676.1
DCTN5 FSHB CEP112 NCBP1 DBNDD1 BTG2 HDAC11 RPL10A SPG20OS C16orf45 ZNF774 SRL
SBK1 FANCF ICAM2 GABBR2 DEF8 ZBED6 RPL32 ETV7 BRCA2 NPIP RHCG C16orf96
BOLA2 GAS2 NACA2 NR4A3 DBNDD1 PPP1R15B SH3BP5 ARMC12 SOHLH2 CLEC19A IQGAP1 TRAP1
CHP2 C11orf91 PSMC5 HEMGN DBNDD1 KISS1 WNT7A MTCH1 CCDC169-SOHLH2 PDILT C15orf38 ALG1
NUPR1 QSER1 CCDC47 TDRD7 FANCA KLHL12 CAND2 CCDC167 EXOSC8 NOMO1 FANCI GLIS2
TUFM FANCF GNA13 TEX10 SPIRE2 SLC45A3 NR2C2 BRPF3 RGCC GPR139 MAN2A2 PAM16
SPNS1 LMO2 DCAF7 HEMGN SPIRE2 BTG2 VGLL4 DAAM2 STARD13 PDXDC1 ANPEP ATF7IP2
NSMCE1 BBOX1 PTRH2 CORO2A AC133919.6 CNTN2 XPC MTCH1 RFXAP ARL6IP1 UNC45A GLIS2
CCDC101 FBXO3 GNA13 TMEFF1 RP11-356C4.2 SLC45A3 ZFYVE20 FGD2 FAM48A KIAA0430 ZNF710 GLYR1
IL4R KCNA4 CTD-2510F5.6 TEX10 CENPBD1 ETNK2 HACL1 FTSJD2 SPG20 PLA2G10 NGRN NMRAL1
IL4R EIF3M VMP1 LPPR1 GAS8 AC119673.1 METTL6 FKBP5 VWA8 FOPNL MAN2A2 TMEM186
PALB2 RCN1 RAD51C HIATL2 SPIRE2 PPP1R12B RAF1 FANCE RFC3 TMC5 FURIN HMOX2
APOBR CAT CACNG1 ERP44 DBNDD1 TMEM183A FBLN2 FANCE KBTBD6 NPIPP1 KIF7 USP7
XPO6 METTL15 TUBD1 ALG2 C16orf3 AC119673.1 HRH1 LHFPL5 FAM48A FOPNL NR2F2 EMP2
APOBR EIF3M BRIP1 C9orf174 AC133919.6 CHI3L1 BRK1 KIF6 STARD13 AC092291.2 AP3S2 PMM2
CCDC101 RCN1 EFCAB3 ZNF782 CENPBD1 LAX1 TAMM41 CLPSL1 CCDC169-SOHLH2 BFAR RHCG UBN1
CCDC101 MUC15 C17orf72 MURC DEF8 UBE2T SH3BP5 SLC26A8 TRPC4 FOPNL RCCD1 PMM2
CD19 SLC5A12 CACNG1 MRPL50 GAS8 TMCC2 ATG7 TBC1D22B FREM2 RP11-719K4.2 IQGAP1 TEKT5
RBBP6 RCN1 CTD-2535L24.2 ZNF510 FANCA NUAK2 SYN2 DNAH8 NBEA BFAR RP11-82I10.1 C16orf71
DCTN5 FANCF TBX4 TGFBR1 DBNDD1 PPP1R15B XPC FKBP5 MTRF1 SMG1 RP11-697E2.6 NUDT16L1
ARHGAP17 WT1 CYB561 FANCC DEF8 RBBP5 MRPS25 CPNE5 FAM216B ERCC4 CRTC3 TFAP4
CTB-134H23.2 TCP11L1 RP11-15E18.4 AAED1 MC1R SNRPE CHCHD4 SRPK1 SMAD9 C16orf88 TICRR TMEM186
ARHGAP17 ARL14EP CD79B TMEFF1 FANCA DSTYK CAPN7 SLC26A8 SLC25A15 C16orf62 FES ALG1
ATXN2L BDNF EFCAB3 LPPR1 PRDM7 MDM4 CAPN7 MDGA1 BRCA2 NDE1 FURIN NMRAL1
PALB2 KCNA4 CD79B TMEFF1 RP11-356C4.2 SNRPE CAND2 PXT1 ELF1 CLEC19A ARRDC4 NUDT16L1
NUPR1 FIBIN VMP1 NANS PRDM7 CHI3L1 NR2C2 COX6A1P2 LHFP RP11-719K4.1 C15orf32 ROGDI
CTD-3203P2.2 LMO2 TANC2 MURC FANCA SYT2 SLC6A6 FGD2 RFC3 BFAR ZNF710 TRAP1
ZKSCAN2 SLC17A6 BCAS3 MSANTD3 C16orf3 OPTC VHL PIM1 N4BP2L1 ABCC1 C15orf32 PAM16
SULT1A1 TCP11L1 CCDC47 CORO2A DBNDD1 KLHDC8A TMEM43 GLO1 RP11-298P3.4 CCP110 ANPEP USP7
SNX29P2 CD59 RGS9 TBC1D2 CENPBD1 SLC45A3 METTL6 PXT1 RGCC ERCC4 AC016251.1 SLX4
XPO6 KIAA1549L SMG8 HSD17B3 MC1R MYBPH CAPN7 PI16 NAA16 BFAR CHD2 VASN
SLC5A11 DCDC5 CD79B HSD17B3 CENPBD1 TMEM183A ATG7 KCNK17 DGKH RPS15A ZNF710 RP11-127I20.4
ATP2A1 ABTB2 CSH1 NR4A3 TCF25 ZBED6 METTL6 KIF6 SMAD9 CLEC19A SEMA4B RP11-127I20.4
BOLA2 FANCF SMG8 MURC AC133919.6 MFSD4 ATP2B2 C6orf222 SPG20 NOMO2 SPATA8 PMM2
PLK1 BDNF PRKCA C9orf174 SPIRE2 LEMD1 IRAK2 SAYSD1 KBTBD6 NOMO3 FES AC012676.1
KIAA0556 ARL14EP CACNG1 TBC1D2 SPIRE2 PPP1R12B BRK1 FANCE LHFP XYLT1 MESP2 CARHSP1
ATXN2L CD59 BRIP1 NR4A3 RP11-356C4.2 PPFIA4 TAMM41 C6orf222 CCDC169-SOHLH2 NOMO2 C15orf38 RP11-297M9.1
NSMCE1 CD59 DCAF7 TRIM14 C16orf3 UBE2T FANCD2OS RPL10A PROSER1 MYH11 IQGAP1 CORO7-PAM16
XPO6 ABTB2 POLG2 DKFZP434H0512 AC133919.6 NUAK2 IRAK2 ARMC12 CCDC169-SOHLH2 ERCC4 FAM174B DNAJA3
XPO6 ANO3 ICAM2 XPA RP11-356C4.2 REN BRK1 CLPSL1 AL133318.1 NPIPP1 RP11-697E2.6 SRL
SH2B1 SVIP ERN1 TMEFF1 GAS8 CHI3L1 TAMM41 FKBP5 SUGT1P3 SMG1 AP3S2 DNAJA3
NUPR1 FIBIN DDX5 SLC35D2 GAS8 FMOD ZFYVE20 KCNK5 COG6 GPR139 ARRDC4 C16orf72
CCDC101 RCN1 CSHL1 STX17 DEF8 PIK3C2B TATDN2 C6orf89 MTRF1 NDE1 GDPGP1 NUDT16L1
AQP8 C11orf91 TLK2 CDC14B C16orf3 OPTC SLC6A11 TBC1D22B KL BFAR HDDC3 NAGPA
PRKCB FSHB RGS9 HSD17B3 GAS8 CHI3L1 CAPN7 LHFPL5 PROSER1 UMOD AC016251.1 RBFOX1
IL21R ABTB2 INTS2 FANCC SPIRE2 SNRPE RPL32 TULP1 NAA16 C16orf45 MESP2 EMP2
IL4R AC132216.1 AXIN2 NANS FANCA SLC45A3 SEC13 KCNK16 CCDC169-SOHLH2 GPR139 RGMA PAM16
ARHGAP17 KIF18A SKA2 MSANTD3-TMEFF1 RP11-356C4.2 PPFIA4 BTD DAAM2 LHFP GDE1 RGMA RP11-297M9.1
SULT1A2 KIF18A RP11-15E18.4 ALG2 TCF25 RBBP5 FANCD2 ETV7 SMAD9 C16orf88 ARRDC4 ANKS3
SULT1A1 AC132216.1 SCN4A TBC1D2 PRDM7 LAX1 WNT7A SRPK1 KBTBD7 RP11-467M13.1 AC016251.1 PPL
CTB-134H23.2 FBXO3 LIMD2 MSANTD3 PRDM7 TMEM183A GHRL SLC26A8 SLC25A15 RP11-719K4.1 FANCI TEKT5
SH2B1 MUC15 LIMD2 ZNF782 RP11-356C4.2 FMOD SYN2 TBC1D22B SPG20 C16orf45 RGMA EMP2
IL4R EIF3M C17orf72 C9orf174 SPIRE2 ADIPOR1 BTD TULP1 TRPC4 COQ7 C15orf38-AP3S2 C16orf96
ARHGAP17 ABTB2 DDX42 KRT8P11 GAS8 AC119673.1 FANCD2 KCNK16 KBTBD7 GPR139 MESP2 C16orf72
CHP2 FSHB PPM1E BAAT DEF8 PLEKHA6 TMEM40 CDKN1A CCNA1 RP11-1035H13.3 NR2F2 EMP2
ERN2 DCDC5 SKA2 ANP32B AC133919.6 SNRPE XPC CPNE5 SLC25A15 IQCK IQGAP1 METTL22
CD19 QSER1 SCN4A PTCH1 RP11-356C4.2 ELK4 TPRXL ZFAND3 BRCA2 GPR139 FANCI NMRAL1
EIF3C CCDC73 PPM1E TMEFF1 PRDM7 DSTYK ATP2B2 KIF6 FOXO1 RP11-467M13.1 FANCI TFAP4
PALB2 LUZP2 PPM1E ANKS6 GAS8 MYBPH TIMP4 PNPLA1 BRCA2 RP11-719K4.1 RHCG C16orf72
AQP8 SLC5A12 PRKCA FAM22G TCF25 SYT2 CAND2 TBC1D22B CCNA1 SHISA9 AC087477.1 ATF7IP2
BOLA2 PAX6 CTD-2535L24.2 TMOD1 RP11-356C4.2 CNTN2 ZFYVE20 SRPK1 SOHLH2 RPS15A AC087477.1 CDIP1
KDM8 CSTF3 INTS2 HIATL2 RP11-356C4.2 UBE2T EAF1 FKBP5 POSTN NTAN1 IDH2 MGRN1
IL27 LGR4 YPEL2 TRIM14 CENPBD1 REN CAND2 RAB44 EXOSC8 AC092291.2 ANPEP ROGDI
SBK1 DEPDC7 RPS6KB1 LPPR1 C16orf3 KLHDC8A SEC13 ARMC12 DGKH RP11-1035H13.3 TICRR TMEM186
ERN2 C11orf91 CACNG5 TEX10 SPIRE2 SYT2 TMEM40 RPL10A FOXO1 SMG1 SPATA8 PPL
XPO6 DCDC5 GDPD1 TMEFF1 FANCA ZC3H11A SLC6A1 TMEM217 KL PDILT SV2B TFAP4
SNX29P2 CCDC34 SMARCD2 BAAT TCF25 ELK4 BTD TBC1D22B WBP4 ABCC1 NGRN NAGPA
PALB2 ELP4 GDPD1 LPPR1 MC1R KLHL12 TSEN2 COX6A1P2 RGCC RRN3 NGRN MGRN1
LAT DEPDC7 APPBP2 MSANTD3 GAS8 ETNK2 NUP210 DAAM2 LHFP C16orf62 MCTP2 VASN
TNRC6A HIPK3 VMP1 AAED1 DBNDD1 DSTYK HACL1 MAPK13 ALG5 ERCC4 ANPEP SLX4
SULT1A2 RCN1 CTD-2510F5.6 TBC1D2 GAS8 BTG2 SLC6A1 C6orf89 SPG20OS SYT17 RP11-697E2.6 C16orf72
PLK1 FSHB CD79B TEX10 SPIRE2 GOLT1A TSEN2 CLPSL2 TRPC4 GDE1 VPS33B CORO7
SPNS1 IMMP1L CACNG1 HIATL2 RP11-356C4.2 REN MRPS25 TEAD3 PROSER1 RRN3 RHCG NUDT16L1
RABEP2 DCDC5 CSHL1 CTSL2 MC1R CYB5R1 VHL MAPK14 WBP4 NOMO1 NGRN ATF7IP2
CACNG3 PAX6 DHX40 TBC1D2 PRDM7 SOX13 CHCHD4 STK38 ELF1 GDE1 ZNF774 NMRAL1
ZKSCAN2 PAX6 METTL2A NANS SPIRE2 LRRN2 VGLL4 FTSJD2 NAA16 NDE1 AC016251.1 USP7
SULT1A1 FBXO3 PRKCA COL15A1 FANCA KDM5B VHL SRPK1 RP11-298P3.4 NDE1 RP11-697E2.6 DNASE1
KDM8 C11orf91 C17orf64 CTSL2 MC1R KLHL12 HDAC11 TMEM217 RGCC C16orf62 RGMA RBFOX1
RBBP6 DEPDC7 TEX2 FANCC TCF25 BTG2 VHL RPL10A FAM48A RRN3 ZNF774 RP11-297M9.1
NSMCE1 ELF5 PPM1E ANP32B AC133919.6 BTG2 SLC6A11 ARMC12 BRCA2 RP11-719K4.2 FAM174B C16orf71
PRKCB LMO2 TANC2 HIATL2 DBNDD1 CHIT1 CAPN7 PXT1 LHFP NPIPP1 IDH2 DNAJA3
